portfolio,asset_idx,asset,multiplier,asset_mean_pl,asset_std_pl,asset_sharpe,asset_score,asset_worst_day,asset_q05,asset_q95,variance_contribution_frac,avg_contribution_on_worst20,worst20_total_avg
all_full_raw,17,DIHO,1.0,-3.3377055519999623,171.0195369684601,-0.3085832148304783,-3.3377055519999623,-522.7199999999991,-301.53725300000036,291.3531855000001,0.016200105621000608,-152.5671149999999,-7935.901725880001
all_full_raw,18,RTTH,1.0,6.461439467999954,264.80091518186606,0.38581561676539444,0.8371902503191438,-786.9145860000004,-397.0320397499999,496.85905169999967,0.01747548870810319,-199.6403673999997,-7935.901725880001
all_full_raw,19,SPLZ,1.0,9.31167568400001,203.0112853956099,0.725233179447745,3.209512866319914,-655.1835679999997,-323.7263424000007,357.44881505000006,0.01707137265290354,-199.8475068500001,-7935.901725880001
all_full_raw,20,NWIG,1.0,23.218873568000067,173.6146667540975,2.1145830174116838,18.97524062687812,-444.3847239999985,-288.3690114999989,342.3042641999999,0.012796178730444262,-20.20232970000006,-7935.901725880001
all_full_raw,21,MMBT,1.0,30.66421317999996,327.3758117272993,1.481000624238675,21.061729957760704,-1180.3477699999992,-617.9906159999994,515.0632462000001,0.02495713324157724,-130.14494784999988,-7935.901725880001
all_full_raw,22,MDGI,1.0,19.38880634400002,190.87522723877552,1.6060960357695586,13.972249440355952,-593.1423959999995,-281.50236584999976,348.34202409999955,0.015478613841909288,-111.00757500000012,-7935.901725880001
all_full_raw,23,AGVF,1.0,7.575784343999975,163.56391277521888,0.732335549535536,2.6446454935535204,-445.08939900000007,-231.87235689999977,284.6903890999995,0.012673897378855447,-105.60027995000011,-7935.901725880001
all_full_raw,24,RRES,1.0,25.10453903199997,205.7762446034998,1.9289768627736052,19.786853016565992,-561.1259520000006,-332.05270770000067,354.19030109999966,0.01857595367295741,-174.7639066,-7935.901725880001
all_full_raw,25,CTGI,1.0,9.243684335999976,264.0188262432619,0.5535797747704576,2.1682659702066007,-850.4530279999998,-490.75184710000013,447.0188660999996,0.019228542366299024,-244.84660459999995,-7935.901725880001
all_full_raw,26,ALUT,1.0,22.112477671999898,173.75084254814922,2.012243311388829,17.733008793869356,-583.6965220000009,-231.65264659999994,298.2151497000004,0.012151345874897143,-84.47620110000007,-7935.901725880001
all_full_raw,27,ACAC,1.0,20.46498573200001,169.2918863356918,1.9113723816521795,16.06707660366362,-455.2937749999995,-293.1481648999999,313.34970704999984,0.017609929868267246,-99.63258844999986,-7935.901725880001
all_full_raw,28,SRTX,1.0,18.33339358000003,161.7676738949518,1.7919303516336735,13.979717267507779,-413.205872,-252.87601230000027,290.4601568499993,0.01893200800726974,-140.78772914999996,-7935.901725880001
all_full_raw,29,GARI,1.0,12.203581116000018,195.74397250905653,0.98575479598469,6.014250264880633,-585.4294600000011,-332.1948496000006,347.4775412499996,0.022023343807074488,-194.40024535000003,-7935.901725880001
all_full_raw,30,RCRI,1.0,24.428308144000017,296.8825854944464,1.3010041156645342,15.355961001422381,-697.9967059999997,-455.4688082999991,563.3271460500004,0.023178660022415584,-239.36683080000003,-7935.901725880001
all_full_raw,31,ACIX,1.0,10.910013403999939,137.553716742067,1.2540734077109659,6.669327381786193,-400.58008400000006,-219.11209635000031,259.7402282,0.013387459949314083,-104.12875219999982,-7935.901725880001
all_full_raw,32,CCNS,1.0,4.607542383999962,184.55255179884892,0.39474740953684584,0.6211773878200559,-823.4460039999989,-306.95520420000076,315.4705781999995,0.010440059061375849,-91.03652420000016,-7935.901725880001
all_full_raw,33,MTNS,1.0,25.788052188000016,160.55487660160742,2.5395983933804818,22.326364223989458,-457.50989300000066,-228.09614910000136,305.4328935999995,0.014558231292903089,-59.06646284999972,-7935.901725880001
all_full_raw,34,IHOZ,1.0,-0.689191775999976,156.5635768479836,-0.06960162129320192,-0.689191775999976,-369.0332039999995,-265.28421884999955,277.52363990000043,0.016068472568374348,-159.86882205000012,-7935.901725880001
all_full_raw,35,NAYO,1.0,29.78023252799994,290.1622336714807,1.622770869356765,21.58395547100041,-689.3364670000018,-497.53138935,519.7513259499999,0.02320194934126189,-187.6007509000001,-7935.901725880001
all_full_raw,36,FWWG,1.0,-2.448795804000005,124.6049077251403,-0.310733036389902,-2.448795804000005,-316.7392740000005,-212.0294000499996,202.32085494999905,0.01206596117093982,-70.57036539999997,-7935.901725880001
all_full_raw,37,EELT,1.0,7.065213540000033,311.8843052204409,0.3581803663712692,0.8033538589688486,-862.2332819999998,-528.1540438000001,493.42141169999996,0.024713733666549585,-286.44744660000003,-7935.901725880001
all_full_raw,38,HRND,1.0,6.115197831999988,246.1326678511826,0.3928359786709791,0.8175357714667844,-854.0426350000014,-392.5716274999998,448.1012962999995,0.015958518096456206,-125.80707620000001,-7935.901725880001
all_full_raw,39,AETS,1.0,18.523829679999952,289.0691292086633,1.0132090710998047,9.383448193797427,-784.4431840000003,-461.0470276999998,532.8551558000003,0.02130914770713231,-140.3611485000005,-7935.901725880001
all_full_raw,40,ULXY,1.0,42.934952628000026,269.9401853057278,2.5148579005037672,37.07313373424031,-752.272488,-432.0977802500004,511.75472669999994,0.02110117184482715,-222.0704848499999,-7935.901725880001
all_full_raw,41,BLBT,1.0,14.561629008000018,105.68632790301233,2.1785180269446096,12.027382740807637,-277.39097999999933,-156.99172799999934,197.56636320000098,0.011438151945176259,-98.42355174999975,-7935.901725880001
all_full_raw,42,BENI,1.0,11.063251052000053,92.96804097422536,1.8815644217066712,8.6265644015546,-264.2726060000005,-126.44576830000018,202.259638649999,0.010552311149258415,-96.85048179999977,-7935.901725880001
all_full_raw,43,ITPA,1.0,6.108944227999936,138.04131399261482,0.6997244991616164,2.0079202773418214,-435.4362419999999,-216.62366950000055,247.9826809999997,0.013649234363767982,-89.32545485000007,-7935.901725880001
all_full_raw,44,HTRK,1.0,18.68708384799998,156.99685922654874,1.8820041393614937,14.572743814080114,-415.479999999999,-268.2303664499996,298.7465878500001,0.013871728194219673,-122.96006084999988,-7935.901725880001
all_full_raw,45,NGTE,1.0,25.937659131999997,188.0976154583337,2.180306215746658,21.42969026385698,-410.3817250000008,-272.4547905,358.7069206500001,0.019610992325191798,-157.6923669000002,-7935.901725880001
all_full_raw,46,ILVX,1.0,17.853012180000004,113.24444924154983,2.4926688222531435,15.378032630438101,-330.9096280000005,-170.06862834999976,204.68278139999998,0.013050405909017997,-64.81413399999994,-7935.901725880001
all_full_raw,47,FCSG,1.0,20.564080376,219.62792188001544,1.4804431835961602,14.121118025992736,-564.4859439999999,-338.15822450000013,445.0513460000002,0.020481851633661563,-222.91864450000003,-7935.901725880001
all_full_raw,48,FARS,1.0,5.115741471999971,124.89963773105394,0.6476157683874613,1.511599450077164,-393.03999999999985,-214.33413544999993,211.36333004999986,0.011407754993690374,-111.2104780000002,-7935.901725880001
all_full_raw,49,MHRM,1.0,22.47077952400004,175.26140101133552,2.027224582403014,18.073056457427302,-520.4494199999986,-287.2269679499992,331.4391940000001,0.012383237402861747,-74.99966449999985,-7935.901725880001
all_full_raw,50,EAFC,1.0,16.59288134800001,186.78939533472393,1.4045577349446738,11.011281707163095,-589.5869900000001,-307.31118449999923,334.24093039999883,0.01768759612853828,-166.2758239,-7935.901725880001
all_full_gate20,0,ALGO,1.0,127.88108066240025,776.1686132956323,2.6050749644450644,111.45746706169633,-2227.705192800003,-1230.5264452500014,1534.1018762999988,0.17020770176631214,-1338.3346833300002,-7933.342137730002
all_full_gate20,1,AENO,1.0,11.365549939999976,145.83430618179653,1.2322554826703818,6.852641679646183,-414.99962000000056,-224.11769635000059,292.0932684499997,0.01748175955399111,-76.0249453499997,-7933.342137730002
all_full_gate20,2,LSST,1.0,8.669856032000032,184.07913587254006,0.7446930885707078,3.092835812368559,-603.8489979999997,-344.25676664999946,333.30515819999925,0.01744888145920327,-166.07632045000014,-7933.342137730002
all_full_gate20,3,SRNA,1.0,16.71816992799999,125.53938216095001,2.105613966397949,13.641362908716163,-343.4257090000015,-219.28132334999995,221.45916005000015,0.014995850759963262,-70.70295974999993,-7933.342137730002
all_full_gate20,4,ELLT,1.0,2.6329205439999885,135.52523098388943,0.30717622677504597,0.22701462819148477,-540.4845159999991,-228.02302260000044,218.44595034999986,0.013325513524867959,-137.94417339999987,-7933.342137730002
all_full_gate20,5,AMRP,1.0,-0.48285609200002044,202.02088982592147,-0.03779126589640314,-0.48285609200002044,-840.9582550000014,-335.7967461499999,340.28333869999966,0.019219364340626186,-124.6918618499997,-7933.342137730002
all_full_gate20,6,OTCS,1.0,12.792270944000004,215.45284172413048,0.9387834550084195,5.992625381680396,-758.6543449999999,-367.7665754999998,394.5147801500003,0.013463244223331786,-61.891538700000034,-7933.342137730002
all_full_gate20,7,HETT,1.0,6.752662679999972,113.02231914706842,0.9446715702157189,3.1843647162244606,-421.6183359999993,-197.5935524499996,202.5287020999995,0.0105809466212348,-60.88601505000008,-7933.342137730002
all_full_gate20,8,HUXZ,1.0,23.098168047999966,181.0382376413931,2.0173313041660057,18.541979896736457,-623.7064689999996,-273.5421962000005,348.63559134999934,0.022550144184063654,-113.5165883000002,-7933.342137730002
all_full_gate20,9,DUCT,1.0,21.052278031999958,159.24691824015767,2.0902491945197057,17.131301602776873,-693.6932639999993,-227.7380440500008,304.3763375499999,0.018702564670873646,-157.05715015000013,-7933.342137730002
all_full_gate20,10,SMAH,1.0,-2.3653120800000105,165.9387720393416,-0.22537751298223097,-2.3653120800000105,-579.0277679999997,-289.02860419999956,253.29264929999994,0.019258566147179253,-212.06166514999995,-7933.342137730002
all_full_gate20,11,NPCK,1.0,10.089811127999962,144.36564832721288,1.1050684388946208,5.5472580069146815,-436.60846999999904,-254.26683345000066,287.88081824999966,0.017108404576684284,-101.37039629999994,-7933.342137730002
all_full_gate20,12,MSDP,1.0,6.831572063999996,176.3706163387956,0.6124412379531263,1.863460499266243,-534.1192080000011,-302.165296500001,316.44637320000044,0.018219601272380936,-146.34012604999998,-7933.342137730002
all_full_gate20,13,EORC,1.0,10.402566319999998,181.0893428118553,0.9082755111749847,4.702418801473963,-552.9895030000001,-311.32331065,331.72423649999945,0.019223425528265413,-94.23611194999972,-7933.342137730002
all_full_gate20,14,CUBO,1.0,10.597455800000002,122.9713140625257,1.3625981793575999,6.887737243412382,-417.50953400000117,-191.11593380000008,234.43278899999987,0.014364743930489655,-102.6161685500003,-7933.342137730002
all_full_gate20,15,HRET,1.0,30.021690511999985,172.6545017120145,2.749332345383618,26.514003559938196,-526.5255750000006,-232.45992879999926,307.5570591999995,0.012719619187427623,-69.53327930000002,-7933.342137730002
all_full_gate20,16,ANSO,1.0,14.402920632,159.34213180900633,1.4291899335934917,9.669141296745018,-439.3681389999998,-220.8223697999999,298.6230729999998,0.015014603338383009,-152.01920005000005,-7933.342137730002
all_full_gate20,17,DIHO,1.0,-3.2409735199999785,160.26763731312604,-0.31974197446579,-3.2409735199999785,-522.7199999999991,-293.8242153000005,284.73416649999916,0.015488311032294503,-152.51807409999986,-7933.342137730002
all_full_gate20,18,RTTH,1.0,2.6967710919999632,248.23723715530153,0.17176993823622322,0.07728762824956605,-786.9145860000004,-397.0320397499999,449.2539529499996,0.017936913013364898,-199.58873839999973,-7933.342137730002
all_full_gate20,19,SPLZ,1.0,9.855843896000028,189.2127520366423,0.8235944628190834,3.9833551511588325,-655.1835679999997,-318.50313884999986,343.91190424999917,0.016814440680464997,-199.79831485000008,-7933.342137730002
all_full_gate20,20,NWIG,1.0,18.12953433600007,154.12240301392927,1.8599055133732625,14.063931295472093,-444.3847239999985,-267.4697499999998,298.57533319999965,0.011617581312460911,-20.15179870000006,-7933.342137730002
all_full_gate20,21,MMBT,1.0,18.313168843999968,303.5014175500719,0.9540536118372236,8.726218023231262,-1180.3477699999992,-565.6016236999993,467.1501446500002,0.02402409673283517,-130.09845384999988,-7933.342137730002
all_full_gate20,22,MDGI,1.0,19.013982076000023,173.91998775130992,1.7285963369475914,14.246237312781542,-593.1423959999995,-256.02658290000056,334.1934422499996,0.016486675973803717,-110.95727450000011,-7933.342137730002
all_full_gate20,23,AGVF,1.0,0.109592967999974,145.06399980897643,0.011945189532696894,1.5635321461101413e-05,-445.08939900000007,-219.97303290000022,260.8582776500005,0.01223053233688326,-105.54918575000013,-7933.342137730002
all_full_gate20,24,RRES,1.0,21.800692983999983,194.47447386668517,1.7724651217401375,16.536900888337062,-468.0199260000007,-321.1805330500004,354.19030109999966,0.020025482011407098,-174.7144216,-7933.342137730002
all_full_gate20,25,CTGI,1.0,-5.255711312000009,236.71053431685033,-0.35106207922257154,-5.255711312000009,-850.4530279999998,-478.43633150000034,369.16994125000014,0.01966565940389737,-244.79884369999996,-7933.342137730002
all_full_gate20,26,ALUT,1.0,18.706134571999907,164.4507500634929,1.7985321271657289,14.288807278781883,-583.6965220000009,-217.93440814999988,294.32675129999956,0.011870579226814336,-84.42585555000008,-7933.342137730002
all_full_gate20,27,ACAC,1.0,18.337812712000016,157.3692067446795,1.8424587845064526,14.165058461674294,-455.2937749999995,-263.39108595000005,313.34970704999984,0.01738307245853671,-99.58185664999986,-7933.342137730002
all_full_gate20,28,SRTX,1.0,13.163976176000025,148.07824397242806,1.4056132306682656,8.740223316475328,-413.205872,-204.13089089999977,273.41424900000055,0.018451814751186624,-140.74009274999995,-7933.342137730002
all_full_gate20,29,GARI,1.0,4.016400671999987,183.13001934639541,0.3467747714078102,0.4311377031051889,-585.4294600000011,-332.1948496000006,330.3383114000002,0.022482968893397022,-194.35098215,-7933.342137730002
all_full_gate20,30,RCRI,1.0,26.51950252799999,274.4275902944138,1.5279445902852486,18.56670883379163,-697.9967059999997,-445.7952366999993,520.0919631999996,0.023647405294714482,-239.31988880000003,-7933.342137730002
all_full_gate20,31,ACIX,1.0,8.863104519999947,128.96806458728076,1.0866099880240192,4.798804942659566,-400.58008400000006,-212.05624059999977,247.61956039999978,0.014357793472931951,-104.07776719999981,-7933.342137730002
all_full_gate20,32,CCNS,1.0,0.11447768399999768,172.31520636024044,0.010504302851374383,1.263011735823044e-05,-823.4460039999989,-302.9144745000015,269.57643855,0.010377783066095178,-90.98785240000016,-7933.342137730002
all_full_gate20,33,MTNS,1.0,18.891540068000015,147.99396270082536,2.018335546699943,15.168099467996258,-457.50989300000066,-221.0643245000009,291.1050456999999,0.014814063760193999,-59.01573169999972,-7933.342137730002
all_full_gate20,34,IHOZ,1.0,-6.118247471999997,142.61989800544367,-0.6782923550873935,-6.118247471999997,-369.0332039999995,-262.22809874999973,231.28954349999975,0.015388320169707925,-159.81965725000015,-7933.342137730002
all_full_gate20,35,NAYO,1.0,28.117822871999945,274.6267084423394,1.618858624949907,20.35197713724264,-689.3364670000018,-495.15439435000013,508.2277272499994,0.025111640448289597,-187.55295250000012,-7933.342137730002
all_full_gate20,36,FWWG,1.0,2.3791903159999928,114.29155563319863,0.3291433187645887,0.23255629300721878,-316.7392740000005,-207.93101379999976,191.90416304999908,0.012002672433105469,-70.52043639999997,-7933.342137730002
all_full_gate20,37,EELT,1.0,6.2182919280000295,298.93218995356347,0.3289034488285534,0.6070139081941536,-862.2332819999998,-519.7042027500001,465.3213323999994,0.02750129079384224,-286.3973008500001,-7933.342137730002
all_full_gate20,38,HRND,1.0,8.35436796799997,226.20945942375005,0.5839462075841655,2.12438251093944,-854.0426350000014,-364.5738806499996,430.85492629999857,0.01486764131548961,-125.75978420000001,-7933.342137730002
all_full_gate20,39,AETS,1.0,13.039292855999943,266.57250369448855,0.773408058435366,4.880352165939042,-784.4431840000003,-443.1658296999996,524.529887899999,0.019495384729236623,-140.31327030000048,-7933.342137730002
all_full_gate20,40,ULXY,1.0,35.79048148400002,243.1844916098361,2.327028325167786,30.211347871080957,-752.272488,-389.71525200000036,501.72329150000064,0.020855877547451922,-222.01978004999992,-7933.342137730002
all_full_gate20,41,BLBT,1.0,10.95458100000001,100.49139488843268,1.7236016482438392,8.195798459512295,-277.39097999999933,-156.35841599999924,194.7233863000001,0.011354569826238588,-98.37429524999973,-7933.342137730002
all_full_gate20,42,BENI,1.0,6.454176432000065,84.44142986467084,1.2085239424775713,3.831092739286454,-264.2726060000005,-124.92983259999983,152.76179680000013,0.010278468799911265,-96.8008766499998,-7933.342137730002
all_full_gate20,43,ITPA,1.0,6.047694303999946,127.85371403160248,0.7479050858209506,2.169381098644462,-435.4362419999999,-213.53343979999968,219.36356064999933,0.013558956333113091,-89.27653300000006,-7933.342137730002
all_full_gate20,44,HTRK,1.0,12.690985587999998,137.57068077257046,1.4586109476625146,8.633176044219866,-395.79921999999993,-243.05247414999957,269.69247580000007,0.013516597710151674,-122.90930259999986,-7933.342137730002
all_full_gate20,45,NGTE,1.0,23.354641803999986,175.40942954124233,2.1051850584993534,19.055031353627246,-410.3817250000008,-261.40356149999946,350.3651723500003,0.01973459089308648,-157.6428277000002,-7933.342137730002
all_full_gate20,46,ILVX,1.0,10.307580879999994,101.2843770697674,1.6091046660014552,7.435762734857428,-330.9096280000005,-166.92687224999975,189.87182079999977,0.012763823044831861,-64.76432199999994,-7933.342137730002
all_full_gate20,47,FCSG,1.0,12.108507443999988,197.94044158150805,0.9672218138499104,5.852555698080177,-564.4859439999999,-322.21121930000095,387.34980734999965,0.020796281623312592,-222.87215160000005,-7933.342137730002
all_full_gate20,48,FARS,1.0,4.4852852119999955,118.50313916477046,0.5984532277102674,1.1827799332327364,-393.03999999999985,-213.88027264999994,200.89545894999924,0.01195018129031371,-111.1613490000002,-7933.342137730002
all_full_gate20,49,MHRM,1.0,23.372962316000038,164.80426460756124,2.2424115286047406,19.49582648820792,-520.4494199999986,-262.58746739999964,323.58426130000015,0.01268953070878114,-74.95139919999986,-7933.342137730002
all_full_gate20,50,EAFC,1.0,12.21226664400002,170.23743697648368,1.1342563267583567,6.871323362249979,-589.5869900000001,-298.6145310999995,323.0782763000006,0.01657406382657661,-166.22758285,-7933.342137730002
all_full_gate20_loose,0,ALGO,1.0,141.5083991560002,797.7067641611281,2.8048455239550996,125.5496903384683,-2227.705192800003,-1230.5264452500014,1556.2181316000008,0.16984671815902533,-1338.4331095800003,-7935.901725880001
all_full_gate20_loose,1,AENO,1.0,10.332969747999973,152.52368378752607,1.0711687059307815,5.521123694122684,-414.99962000000056,-227.65353870000013,297.58787739999946,0.017732647585637838,-76.07563734999971,-7935.901725880001
all_full_gate20_loose,2,LSST,1.0,7.365074944000047,188.591274514727,0.6174838157493466,2.0330339740583327,-603.8489979999997,-344.25676664999946,333.30515819999925,0.016918667546874714,-166.12582055000013,-7935.901725880001
all_full_gate20_loose,3,SRNA,1.0,15.477445983999985,128.82685834853854,1.8996031689001127,12.118983971985182,-343.4257090000015,-219.28132334999995,221.45916005000015,0.014649512626792297,-70.75308029999994,-7935.901725880001
all_full_gate20_loose,4,ELLT,1.0,8.63810173999998,142.98730003350778,0.9551923895430667,4.121193346300514,-540.4845159999991,-228.02302260000044,249.5751894000003,0.01302856400377322,-137.99339529999986,-7935.901725880001
all_full_gate20_loose,5,AMRP,1.0,-0.489181060000019,215.22406651717174,-0.035937578051758574,-0.489181060000019,-840.9582550000014,-339.46864200000044,357.36715739999903,0.020788234997359382,-124.74091084999971,-7935.901725880001
all_full_gate20_loose,6,OTCS,1.0,16.11300461200001,223.6255398003943,1.1392659927886255,9.101030517218232,-758.6543449999999,-367.7665754999998,403.2773264000003,0.014175264237544744,-61.94097710000004,-7935.901725880001
all_full_gate20_loose,7,HETT,1.0,7.165406439999973,118.19908672919797,0.9585101432785116,3.430976495865604,-421.6183359999993,-197.5935524499996,219.35483104999938,0.01050568142480688,-60.934454400000085,-7935.901725880001
all_full_gate20_loose,8,HUXZ,1.0,25.15880116399997,185.94866972699987,2.139276258182967,20.647227947713485,-623.7064689999996,-273.5421962000005,353.1209409999995,0.022089487877857694,-113.56457010000022,-7935.901725880001
all_full_gate20_loose,9,DUCT,1.0,23.383306959999956,165.77271116401675,2.2302979996299386,19.469277834943476,-693.6932639999993,-238.36030035000047,314.59840059999976,0.019071407309039144,-157.10530575000013,-7935.901725880001
all_full_gate20_loose,10,SMAH,1.0,0.5715387999999766,175.57375602098546,0.05147023165988839,0.0015101113075063762,-579.0277679999997,-336.12129869999984,273.46574639999955,0.019144101567476247,-212.11098024999993,-7935.901725880001
all_full_gate20_loose,11,NPCK,1.0,11.543927967999954,151.42562891226024,1.205380680470912,6.837772985292105,-436.60846999999904,-257.2008924000003,304.53624879999893,0.016248123592188607,-101.42082914999995,-7935.901725880001
all_full_gate20_loose,12,MSDP,1.0,11.366294563999995,181.44828878971197,0.990457932074707,5.628659588204474,-534.1192080000011,-302.165296500001,316.66324620000034,0.01722502134900295,-146.38907945,-7935.901725880001
all_full_gate20_loose,13,EORC,1.0,12.772089120000004,188.40113905722382,1.071885560245688,6.828648578008796,-552.9895030000001,-332.30013294999907,331.72423649999945,0.019299489179948382,-94.28564194999973,-7935.901725880001
all_full_gate20_loose,14,CUBO,1.0,13.790102592000009,131.39262265818712,1.6594589740230918,10.116468519907698,-417.50953400000117,-199.0265412999996,249.18883465000044,0.014781104086807518,-102.66419835000029,-7935.901725880001
all_full_gate20_loose,15,HRET,1.0,26.78166339999999,185.0771802946098,2.2879929264417163,22.486227476751296,-555.5425999999993,-250.58316894999984,307.1045175999995,0.01287922158456958,-69.58226390000002,-7935.901725880001
all_full_gate20_loose,16,ANSO,1.0,13.899494515999994,164.3706482501243,1.3370410551856675,8.913448562819779,-439.3681389999998,-220.8223697999999,298.6230729999998,0.014492119018121596,-152.06874895000004,-7935.901725880001
all_full_gate20_loose,17,DIHO,1.0,-3.9792442279999776,163.982782125317,-0.38368281606973537,-3.9792442279999776,-522.7199999999991,-293.8242153000005,284.73416649999916,0.015238186416598822,-152.5671149999999,-7935.901725880001
all_full_gate20_loose,18,RTTH,1.0,-0.7547943000000369,257.67980634581215,-0.04631463339640425,-0.7547943000000369,-786.9145860000004,-397.0320397499999,467.3195780999993,0.01792552762300943,-199.6403673999997,-7935.901725880001
all_full_gate20_loose,19,SPLZ,1.0,8.480321208000028,196.13359382644094,0.6836444941410994,2.7010546314761434,-655.1835679999997,-319.87862495000024,351.5686562499995,0.017185524480558014,-199.8475068500001,-7935.901725880001
all_full_gate20_loose,20,NWIG,1.0,19.36791002800008,165.75393706192747,1.8475189878239013,14.979403892924296,-444.3847239999985,-284.2758097999996,327.7557722999995,0.012486983376721399,-20.20232970000006,-7935.901725880001
all_full_gate20_loose,21,MMBT,1.0,22.04678988799997,313.13364283873005,1.113231885740789,12.201331355715974,-1180.3477699999992,-582.3396930499997,481.70191315000034,0.023151235824023557,-130.14494784999988,-7935.901725880001
all_full_gate20_loose,22,MDGI,1.0,17.823376732000025,185.58336725979368,1.518521484456851,12.432004850390726,-593.1423959999995,-274.2811527999992,348.34202409999955,0.016085121599885267,-111.00757500000012,-7935.901725880001
all_full_gate20_loose,23,AGVF,1.0,-1.4378126920000314,151.2942088273152,-0.15026229327151117,-1.4378126920000314,-445.08939900000007,-231.87235689999977,264.01727805,0.012268265824370662,-105.60027995000011,-7935.901725880001
all_full_gate20_loose,24,RRES,1.0,22.081478291999975,201.25985466248528,1.7347663701582805,16.57407089663902,-561.1259520000006,-332.05270770000067,354.19030109999966,0.01967403071505315,-174.7639066,-7935.901725880001
all_full_gate20_loose,25,CTGI,1.0,1.8810676239999902,248.29073834388373,0.11978815972592867,0.026609989443558996,-850.4530279999998,-490.75184710000013,387.9486142500001,0.021154025878769998,-244.84660459999995,-7935.901725880001
all_full_gate20_loose,26,ALUT,1.0,22.487790967999914,169.76071205040483,2.0944963692049026,18.313269781298047,-583.6965220000009,-226.83019575000037,298.2151497000004,0.011924959935316486,-84.47620110000007,-7935.901725880001
all_full_gate20_loose,27,ACAC,1.0,14.78572124000002,162.64080135201752,1.437417781333047,9.963509220488962,-455.2937749999995,-278.25978095,313.34970704999984,0.01668446610816488,-99.63258844999986,-7935.901725880001
all_full_gate20_loose,28,SRTX,1.0,16.673486508000032,155.08342507722458,1.6999300175087086,12.386981001536483,-413.205872,-218.03011759999978,283.36913169999923,0.018847970090106518,-140.78772914999996,-7935.901725880001
